"SiteLocation","Latitude.gmap","Longitude.gmap"
"東大阪市上四条町1716−3の一部",34.6606046,135.6609715
"東大阪市箱殿町",34.671717,135.6426489
"東大阪市水走・川中",34.6815163,135.6281731
"印旛群栄町竜角寺",35.8270155,140.2798375
"長井市草岡字長者屋敷",38.1363954,140.0006247
"茅部郡南茅部町",42.0299943,140.5690214
"新潟市西蒲区",37.7477651,138.9082231
"八戸市大字八幡字館ノ下",40.4863836,141.4303681
"十勝郡浦幌町字下浦幌",42.7187423,143.607875
"江別市",43.1037667,141.5362413
"札幌市北海道大学構内",43.0779575,141.340013
"朝倉市",33.4234677,130.6656664
"余市郡余市町",43.1953559,140.7847296
"千歳市",42.8212867,141.6510125
"島尻郡伊平屋村川平ナガラ原1115番地",27.0384936,127.9686378
"中頭郡読谷村楚辺",26.3835214,127.7370562
"南河内郡河南町加納地区",34.4920094,135.6408761
"北佐久郡御代田町大字塩野字川原田",36.3619678,138.5037206
"西白河郡矢吹町",37.2012467,140.338474
"大里郡寄居町大字桜沢字北塚屋",36.1300576,139.2005539
"藤岡市",36.2585982,139.0745188
"相模原市城山町小倉字原285-2番地他",35.5891521,139.2854104
"相模原市緑区川尻",35.6045375,139.2866779
"富士郡芝川町大鹿窪",35.2485756,138.5662571
"静岡市清水区宮加三字天王台",34.9803336,138.4812248
"町田市真光寺町",35.6013853,139.4593116
"北区西ヶ原",35.7435827,139.7409333
"町田市小山",35.5967655,139.3716612
"多摩市聖ヶ丘･稲城市坂浜",35.631047,139.458123
"台東区上野公園",35.7156148,139.7741538
"中新川郡上市町極楽寺",36.6874962,137.4014834
"富山市開ヶ丘字茨山",36.6740885,137.1166764
"中魚沼郡津南町下船渡乙字卯ノ木",37.0426986,138.6815896
"遊佐町吹浦字七曲七曲堰東柴燈林",39.0907587,140.0055829
"北杜市明野村",35.7802404,138.4613129
"北巨摩郡明野村浅尾字梅之木",NA,NA
"韮崎市円野町上円井字石ノ坪1520他",35.7640146,138.3863436
"東八代郡御坂町上黒駒",35.5803876,138.7342029
"大洗町成田町",36.276988,140.5497938
"東茨城郡茨城町大字大戸字宿ノ内",36.314559,140.4178973
"つくば市大字下河原崎字谷中台",36.0835255,140.0764454
"東茨城郡茨城町大字下土師字東山",36.288065,140.3972331
"龍ヶ崎市馴馬町",35.9203618,140.1755313
"つくば市谷田部",36.0310163,140.0726882
"久慈郡大子町大字南田気字橋元",36.7525032,140.3636686
"笠間市橋爪",36.3388735,140.2940162
"土浦市大字今泉",36.1428675,140.1896859
"土浦市大字常名字字山川",36.0783182,140.2042457
"日立市末広町",36.559342,140.6236227
"つくば市中根字中谷津",36.1086729,140.1382305
"那珂郡東海村大字村松字松川",36.4492573,140.5912308
"真壁郡真壁町",36.2772997,140.1003101
"常陸大宮市泉坂下",36.5334147,140.4345407
"稲敷郡美浦村大字大谷",36.0010249,140.3185145
"土浦市乙戸字谷ッ道",36.0361959,140.1549488
"日立市十王町伊師",36.6863832,140.7053246
"勝田市中根",NA,NA
"龍ヶ崎市羽原町南三島",35.926478,140.1909729
"石岡市大字東夏井字乙",36.1947889,140.2888599
"ひたちなか市太字馬渡",36.3952658,140.5705088
"那珂郡東海村大字白方馬場崎",36.4683531,140.5990033
"ひたちなか市",36.3966506,140.5347934
"ひたちなか市武田字塙・石高",36.3847235,140.5174402
"ひたちなか市三反田",36.3675049,140.5523828
"ひたちなか市柳沢",36.3579268,140.5718038
"ひたちなか市武田",36.3847235,140.5174402
"稲敷郡阿見町大字吉原字正上内",36.2134789,140.2762515
"稲敷郡美浦村大字見山字貝売",36.0046011,140.3019858
"ひたちなか市字狢谷津",36.348905,140.5970601
"下都賀郡壬生町羽生田",36.478081,139.7754319
"宇都宮市駒生町字道上・久保田",36.5830779,139.8355327
"小山市大字梁字愛宕",36.32933,139.8809592
"鹿沼市下石川",36.5086756,139.8061141
"那須郡那須町大字寄居",37.042105,140.1781047
"足利市山下町字春日岡",36.3496772,139.4111029
"小山市中央町",36.3139131,139.8016386
"塩谷郡塩屋町船生字佐貫",36.7493739,139.8061141
"那須郡那須町大字稲沢字舟戸",36.9166426,140.1235544
"河内郡上三川町磯岡",36.4787946,139.9097834
"真岡市八木岡",36.423504,139.9905393
"足利市樺崎町",36.3604641,139.5025502
"芳賀郡二宮町大字高田字曲田",36.4404432,140.0133686
"宇都宮市東谷町字下原他",36.4808459,139.9051874
"宇都宮市東谷町字立野他",36.4837781,139.8995364
"益子町大沢",36.4848204,140.1266591
"宇都宮市屋敷町地内他",36.5550745,139.8826209
"佐野市出流原町",36.3671309,139.5356365
"さくら市金枝",36.7433489,140.0444369
"佐野市高萩町",36.3010383,139.5967682
"下都賀郡壬生町大字羽生田字新郭",36.478081,139.7754319
"小山市大字神鳥谷",36.2859461,139.7958849
"那珂川町三輪",36.7548729,140.0958127
"足利市菅田町他",36.3618662,139.4809269
"宇都宮市東谷等字中原",36.5550745,139.8826209
"市貝町文谷",36.5624425,140.0983826
"栃木市",36.3823772,139.7341396
"野木町大字野木",36.2210197,139.7141149
"二宮町物井",35.2994519,139.2551726
"下都賀群壬生町大字国谷",36.457387,139.8086717
"那須烏山市鴻野山",36.6739007,140.0470046
"宇都宮市西川田町",36.5245824,139.848328
"下都賀郡大平町西山田佐明地",36.4416671,139.8035566
"那須郡馬頭町馬頭字栃平",36.7382156,140.1678121
"足利市板倉町",36.371807,139.4135645
"芳賀郡市貝町上根",36.5334834,140.0829646
"足利市葉鹿町",36.3750278,139.388165
"那須郡湯津上村蛭田",36.8110716,140.0829646
"宇都宮市野沢町",36.6101967,139.8592236
"足利市月谷町",36.3760409,139.4516846
"宇都宮市",36.5550745,139.8826209
"藤岡市本道堂字稲荷屋敷",36.2585982,139.0745188
"太田市金山町",36.3091631,139.3741999
"太田市東金井町",36.3160139,139.388165
"太田市新田金井町",36.3076571,139.2930156
"伊勢崎市田部井町",36.3514281,139.2588002
"多野郡神流町",36.1160406,138.9168948
"佐波郡赤堀町大字五目牛",36.3544657,139.2056164
"伊勢崎市三和町",36.3516591,139.2208068
"前橋市",36.3894669,139.0634134
"前橋市富士見町小暮",36.4554349,139.0993965
"松井田町新堀字東源ヶ原",36.3164269,138.7869468
"松井田町大字横川字大林",36.3262928,138.8873823
"松井田町大字五料野ヶ久保",36.3207372,138.7780051
"太田市上強戸町",36.3369745,139.3589692
"太田市新田小金井町",36.3228389,139.3272514
"勢多郡北橘村大字下箱田",36.4642283,139.0450847
"松井田町大字人見字中の條",36.2925714,138.8271659
"松井田町大字人見字正寺田",36.3262928,138.8873823
"勢多郡北橘村大字小室字西坂脇",NA,NA
"笠懸村",NA,NA
"勢多郡赤城村大字樽",NA,NA
"富岡市中高瀬字観音山",36.2404496,138.8839819
"利根郡昭和村大字糸井中棚",36.640751,139.08142
"安中市中野谷",36.2870819,138.8573491
"太田市内ヶ島町",36.2838311,139.3983234
"太田市天良町",36.3319395,139.3342278
"北橘村大字分郷八崎字上田ノ保",NA,NA
"桐生市新里町武井",36.4149814,139.2398003
"北橘村大字上箱田字道訓前",36.4848718,139.0609054
"前橋市二ノ宮町千足",36.3649522,139.1651285
"高崎市日高町、中尾町村東",36.3649239,139.0337401
"甘楽郡甘楽町大字白倉",36.2346656,138.9379168
"勢多郡北橘村分郷八崎",NA,NA
"明和町矢島",36.2132923,139.5152735
"群馬郡箕郷町大字下芝上田屋",36.376908,138.9618575
"前橋市下増田町字越渡",36.3447472,139.1600695
"前橋市青梨子町",36.4153293,139.0135533
"甘楽郡甘楽町福島大山前",36.2531063,138.9278396
"前橋市亀泉町",36.3980409,139.1246691
"吾妻郡長野原町大字長野原字久々戸",36.5433491,138.6491735
"高崎市倉渕町権田",36.4595882,138.7894596
"前橋市元総社町",36.3875372,139.0337401
"前橋市元総社町・群馬町大字塚田",36.3875372,139.0337401
"前橋市公田町",36.3430228,139.0791865
"みどり市笠懸町西鹿田",36.4045915,139.2613339
"太田市只上町",36.3383333,139.3983234
"前橋市荒口町",36.3834172,139.155011
"前橋市今井町字北原",36.3677455,139.1499529
"前橋市今井町",36.3677455,139.1499529
"渋川市行幸田字三重街道",36.4795485,138.9832866
"前橋市総社町高井",36.4153281,139.0264847
"高崎市高松町",36.3235717,139.0022014
"高崎市中大類町",36.3249989,139.0602461
"太田市高林北町",36.2651682,139.3665841
"前橋市東大宝町",36.3894669,139.0634134
"佐波郡境町",36.3045288,139.1120314
"群馬郡倉渕村大字三ノ倉字落合",36.5605388,138.8799972
"高崎市寺尾町",36.2984174,138.9933737
"みどり市大間々町塩原字上ノ第",36.4606735,139.276539
"吾妻郡東吾妻町三島",36.5436624,138.7643362
"富岡市妙義町上高田",36.28672,138.8158514
"前橋市上細井町",36.4199365,139.0791865
"伊勢崎市鹿島町",36.3392165,139.2043508
"渋川市上白井",36.5628189,139.0261692
"前橋市今井町・富田町･江木町",36.3902964,139.1360454
"前橋市新井町",36.3538844,139.1739828
"高崎市新保町",36.3443962,139.0387879
"藤岡市大字矢場",36.2164673,139.0551964
"渋川市吹屋",36.5192159,139.0135533
"渋川市中郷",36.5634518,139.0059852
"群馬郡群馬町菅谷",36.3791641,139.0135533
"太田市成塚町",36.3365019,139.3412051
"太田市藪塚町",36.3673533,139.3196417
"前橋市青柳町",36.4243565,139.0652963
"安中市松井田町西野牧",36.2936457,138.6840168
"前橋市中内町",36.33858,139.125933
"多野郡吉井町大字多比良字東沢",36.0668395,138.7794089
"邑楽郡大泉町北小泉",36.2669171,139.4182673
"高崎市大沢町字村北",36.3506328,139.0634024
"伊勢崎市豊城町",36.3380619,139.2208068
"藤岡市大字白石",36.2505447,139.036264
"藤岡市大字中栗須字社宮司",36.2585982,139.0745188
"伊勢崎市西小保方町",36.344316,139.2360011
"群馬郡榛名町大字上里見井ノ下",36.3798467,138.8523175
"前橋市朝倉町",36.3673981,139.0943433
"吾妻郡長野原町",36.5523574,138.6376394
"吾妻郡長野原町大字大津字馬込",36.5661103,138.6038129
"前橋市田口町",36.4480661,139.0488849
"太田市東長岡町字戸井口",36.2999249,139.393244
"利根郡新治村大字東峰須川",36.7031171,138.8925834
"藤岡市藤岡北山",36.2491348,139.0766607
"前橋市徳丸町",36.3354052,139.1113996
"高崎市日高町",36.3649239,139.0337401
"伊勢崎市波志江町",36.3494297,139.1878994
"高崎市萩原町",36.343368,139.0690842
"前橋市柏倉町落合",36.467906,139.156599
"渋川市白井",36.5101875,139.0135533
"吾妻郡長野原町大字川原畑",36.560066,138.7015768
"吾妻郡長野原町大字林",36.5507127,138.673985
"渋川市北橘町八崎",36.4938995,139.0286927
"佐波郡玉村町大字福島",36.309926,139.1196137
"安中市西上秋間字滝ノ入",36.3619576,138.8363508
"利根郡月夜野町大字月夜野字下矢瀬",36.697636,138.981245
"吾妻郡長野原町大字林字上原",36.5507127,138.673985
"群馬郡群馬町大字冷水",36.4005848,139.0066158
"前橋市笂井町字中屋敷",36.3635687,139.139838
"大宮市大和田町",35.9293503,139.6477598
"所沢市三ヶ島",35.7912768,139.4084837
"入間郡鶴ヶ島町大字太田ヶ谷",35.9235143,139.3995934
"入間郡三芳町大字上富",35.8329987,139.5000058
"ふじみ野市東窪",35.8793521,139.5196171
"ふじみ野市駒林",35.8696674,139.5369095
"ふじみ野市苗間",35.8597166,139.5292723
"ふじみ野市駒林新田前",35.8696674,139.5369095
"ふじみ野市築地",35.8731173,139.5299087
"ふじみ野市苗間神明後",35.8593312,139.5289427
"ふじみ野市鶴ヶ岡",35.8676866,139.5038224
"本庄市下野堂",36.2489541,139.1613342
"上福岡市大字駒林字伊佐島",35.8718131,139.514001
"北足立郡伊奈町小室",35.9896748,139.6273579
"浦和市大字井沼方",NA,NA
"上尾市大字西貝塚",35.9366126,139.5540967
"川口市安行",35.8528902,139.7562635
"朝霞市岡",35.8085037,139.600591
"白岡市小久喜",36.01136,139.6668931
"坂戸市大字塚崎",35.9633399,139.3741999
"さいたま市緑区大字下野田",35.8932345,139.725607
"さいたま市緑区下野田",35.8932345,139.725607
"深谷市西大宿字花小路",36.1974815,139.2814476
"児玉郡美里村",36.1771581,139.1815144
"入間郡大井町鶴ヶ岡",35.8676866,139.5038224
"入間郡大井町大井･苗間",35.9250141,139.2942833
"北葛飾郡庄和町大字米島字吉岡",35.9774993,139.8099505
"鶴ヶ島市大字五味ヶ谷",35.9465106,139.4224569
"入間郡三芳町北永井",35.8416959,139.5101838
"入間郡三芳町藤久保",35.8362267,139.5305451
"所沢市北野",35.7929009,139.4237274
"南埼玉郡宮代町字金原",36.0080732,139.7153917
"川口市大字赤山字源長寺前",35.8454619,139.739115
"東松山市大字古凍根岸裏",36.0089528,139.4388467
"蓮田市大字黒浜字天神前",35.9825899,139.6683574
"蓮田市大字黒浜字宿浦",35.9980282,139.6727772
"蓮田市黒浜宿浦",35.9899413,139.6732722
"蓮田市関山1丁目",35.9890942,139.6471222
"蓮田市",35.9943676,139.6621755
"さいたま市西区大字島根",35.8831969,139.5929456
"児玉郡美里町大字下児玉字砂田",36.203406,139.1663933
"深谷市上敷免皿沼",36.2090376,139.2893722
"白岡市大字白岡字山",36.0174073,139.659239
"南埼玉郡宮代町字山崎",36.0147037,139.7204992
"浦和市大字下山口新田",35.8780137,139.7103328
"和光市白子3丁目",35.7877692,139.6286328
"春日部市大字花積",35.9656587,139.7179454
"北埼玉郡騎西町上種足",36.0840327,139.5560067
"川口市",35.8077356,139.7241874
"南埼玉郡菖蒲町大字小林",36.0188739,139.7166685
"北本市大字古市場",36.0405002,139.5470939
"白岡市彦兵衛字下小笠原",36.0137514,139.696881
"東松山市大字高坂",36.0056059,139.3995934
"深谷市大字宿根字新田",36.1959088,139.2613339
"深谷市上敷免字森下",36.2129301,139.291748
"さいたま市岩槻区城南3丁目",35.9394993,139.7083697
"春日部市西親野井字神明",36.0377638,139.8057027
"富士見市水子",35.8415065,139.5661944
"入間郡大井町苗間",35.8597166,139.5292723
"本庄市西富田字大久保山",36.227134,139.168923
"川口市赤芝新田字道上",35.8541939,139.7466817
"鳩ヶ谷市南",35.8178145,139.7345469
"浦和市大字太田窪字善前",35.8538222,139.687012
"坂戸市大字北峰字大河原",35.9604406,139.368488
"浦和市大字塚本字歌舞伎",35.8776671,139.5693784
"浦和市大字大崎字南久保",35.8752537,139.6554124
"浦和市大字玄蕃新田字原向",35.8904252,139.7150725
"浦和市大字大崎字西新井",35.8752537,139.6554124
"北足立郡伊奈町大字小室",35.9896748,139.6273579
"鶴ヶ島市大字三ツ木",35.9311939,139.393244
"伊奈町小室",35.9896748,139.6273579
"浦和市大字三室字大道",35.8847436,139.6732722
"熊谷市大字上之字東覚、行田市大字上池守",36.1542826,139.4402459
"春日部市米島字中屋舗",35.9802917,139.8082905
"坂戸市大字善能寺",35.9606513,139.3564312
"入間郡三芳町上富",35.8329987,139.5000058
"朝霞市浜崎4丁目",35.8198618,139.5961311
"飯能市矢嵐字中矢下",35.8551031,139.3286081
"北葛飾郡庄和町大字西宝珠花",36.012017,139.7677638
"加須市大字大越",36.1772254,139.6171596
"さいたま市岩槻区大字釣上字高岡",35.8981388,139.7434881
"鶴ヶ島市大字脚折字天神下",35.93866,139.3919742
"浦和市田島3丁目",35.846857,139.6318202
"さいたま市北区土呂町",35.9316885,139.6337327
"入間郡大井町東台",35.9250141,139.2942833
