"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","inconsistent","Materials_Details_EN","Materials_Detail_Identification_EN","Materials_Detail_Other_EN","Materials_Detail_Notes_EN"
2324,"Charred Seed","炭化物(ドングリ)",0,"carbonized material oak (Quercus)","oak (Quercus)","carbonized material",""
1984,"Charred Remain","炭化材（ネムノキ)",0,"carbonized material silk tree (Albizia julibrissin)","silk tree (Albizia julibrissin)","carbonized material",""
1100,"Charred Remain","木材(コナラ属アカガシ亜属)",1,"material wood oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","material wood",""
1100,"Charred Remain","木材(コナラ属アカガシ亜属)",1,"material wood oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","material wood",""
739,"Soil","土壌(黒色土)",0,"soil black soil","","soil black soil",""
727,"Soil","土壌(暗青灰色土)",0,"soil","","soil",""
1597,"Charred Seed","炭化コナラ属子葉",0,"carbonized cotyledon oak (Quercus sp.)","oak (Quercus sp.)","carbonized cotyledon",""
2588,"Charred Seed","炭化鱗片",0,"carbonized fruit scale","","carbonized fruit scale",""
1177,"Wood","木材(マツ属複維官束亜属",0,"material wood pine (Pinus sp.) subgen compound vascular","pine (Pinus sp.) subgen compound vascular","material wood",""
795,"Soil","堆積物(黒色土)",0,"sediment black soil","","sediment black soil",""
796,"Soil","堆積物(黒褐色土)",0,"sediment brown soil","","sediment brown soil",""
2096,"Charred Remain","炭化材(ヤマガキ)",0,"?? Awabuki (Meliosma myriantha) アワブキ or maybe Mountain cherry? ヤマザ","","carbonized material","I would guess ヤマガキ should be ヤマグワ"
1510,"Peat","泥炭質土",0,"peat","","peat",""
1444,"Seed","植物種子(ミクリ属)",0,"plant seed chestnut (Castanea crenata)","chestnut (Castanea crenata)","plant seed",""
1616,"Charred Remain","炭化木",0,"Carbonized wood","","carbonized",""
748,"Soil","土壌に含まれる有機物",0,"soil organic matter","","soil organic matter",""
2301,"Charred Seed","炭化物(クリ)",1,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
2301,"Charred Seed","炭化物(クリ)",1,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
2337,"Charred Seed","炭化物(ユリ科鱗茎)",0,"carbonized bulb stem material fruit scale Liliaceae","Liliaceae","carbonized bulb stem material fruit scale",""
2300,"Charred Seed","炭化物(クリ？)",0,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
1121,"Charred Remain","木材(スダジイ)",1,"material wood Itajii tree (Castanopis sieboldi)","Itajii tree (Castanopis sieboldi)","material wood",""
1121,"Charred Remain","木材(スダジイ)",1,"material wood Itajii tree (Castanopis sieboldi)","Itajii tree (Castanopis sieboldi)","material wood",""
2365,NA,"炭化物(炭素量不足の為､周囲土壌を含めて測定)",0,"carbonized soil material","","carbonized soil material",""
755,"Soil","土壌混炭化物",0,"carbonized soil material","","carbonized soil material",""
1831,"Charred Remain","炭化材(クリ材)",0,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
751,NA,"土壌中炭化物",0,"carbonized soil material","","carbonized soil material",""
1193,"Charred Remain","木材(ヤブニッケイ)",1,"material wood Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","material wood",""
1193,"Charred Remain","木材(ヤブニッケイ)",1,"material wood Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","material wood",""
1077,"Charred Remain","木材(クスノキ)",1,"material wood camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","material wood",""
1077,"Charred Remain","木材(クスノキ)",1,"material wood camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","material wood",""
2461,"Charred Seed","炭化種実(イチイガシ)",0,"carbonized seed/nuts red bark oak (Quercus gilva)","red bark oak (Quercus gilva)","carbonized seed/nuts",""
785,"Soil","堆積土壌",0,"soil soil sediment","","soil soil sediment",""
2497,"Charred Seed","炭化種実(クマノミズキ)",0,"carbonized seed/nuts dogwood (Cornus controversa)","dogwood (Cornus controversa)","carbonized seed/nuts",""
2343,"Other Charred Remains","炭化物(動物の脂?)",0,"carbonized animal fat material","","carbonized animal fat material",""
1881,"Charred Remain","炭化材(コナラ属コナラ節？)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
2527,"Charred Seed","炭化種実(ツブラジイ)",0,"carbonized seed/nuts Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","carbonized seed/nuts",""
2557,"Charred Seed","炭化種実(モモ)",1,"carbonized seed/nuts peach (Amygdalus persica syn. Prunus)","peach (Amygdalus persica syn. Prunus)","carbonized seed/nuts",""
2557,"Charred Seed","炭化種実(モモ)",1,"carbonized seed/nuts peach (Amygdalus persica syn. Prunus)","peach (Amygdalus persica syn. Prunus)","carbonized seed/nuts",""
316,"Other Charred Remains","不明",1,"unknown","","unknown",""
316,"Other Charred Remains","不明",1,"unknown","","unknown",""
2073,"Charred Remain","炭化材(メダケ属ネザサ節)",0,"carbonized material Simon bamboo (Pleioblastus sp.)​ Nezasa bamboo (Pleioblastus viridistriatus)","Simon bamboo (Pleioblastus sp.)​ Nezasa bamboo (Pleioblastus viridistriatus)","carbonized material",""
1895,"Charred Remain","炭化材(サクラ属）",0,"carbonized material Cherry, plum etc (Cerasus, Prunus etc)","Cherry, plum etc (Cerasus, Prunus etc)","carbonized material",""
2463,"Charred Seed","炭化種実(イチイガシ子葉片)",0,"carbonized seed/nuts cotyledon red bark oak (Quercus gilva)","red bark oak (Quercus gilva)","carbonized seed/nuts cotyledon",""
1877,"Charred Remain","炭化材(コナラ属コナラ亜科コナラ節･エゴノキ属)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata) snowbell tree (Styrax sp.)","oak (Quercus sp.) Jolcham oak (Quercus serrata) snowbell tree (Styrax sp.)","carbonized material",""
2199,"Charred Remain","炭化材2(コナラ属コナラ亜科コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
1878,"Charred Remain","炭化材(コナラ属コナラ亜科コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
2215,"Charred Remain","炭化材一括(コナラ属コナラ亜科コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
2550,"Charred Seed","炭化種実(ムギ類)",0,"carbonized seed/nuts Cereale (Triticum, Hordeum, Secale, Avena)","Cereale (Triticum, Hordeum, Secale, Avena)","carbonized seed/nuts","Need to check but ムギ Mugi is usually a generic term for large grained western cereals I think"
2518,"Charred Seed","炭化種実(ササゲ属)",0,"carbonized seed/nuts Vigna bean (Vigna sp.) Vigna bean (Vigna sp.)","Vigna bean (Vigna sp.)","carbonized seed/nuts","Not sure if this is Vigna or whether they are refering to cowpea which is obviously African but grown in Japan today"
2065,"Charred Remain","炭化材(ミズキ属?)",0,"carbonized material dogwood (Cornus controversa)","dogwood (Cornus controversa)","carbonized material",""
2546,"Charred Seed","炭化種実(マメ類)",0,"carbonized seed/nuts legume (Fabaceae)","legume (Fabaceae)","carbonized seed/nuts",""
2512,"Charred Seed","炭化種実(コムギ･胚乳)",0,"carbonized seed/nuts wheat (Triticum)","wheat (Triticum)","carbonized seed/nuts",""
2482,"Charred Seed","炭化種実(オオムギ･胚乳)",0,"carbonized seed/nuts barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized seed/nuts",""
2467,"Charred Seed","炭化種実(イネ･胚乳)",0,"carbonized seed/nuts rice (Oryza sativa)","rice (Oryza sativa)","carbonized seed/nuts",""
2535,"Charred Seed","炭化種実(ハマグリ･貝殻)",0,"carbonized seed/nuts shell","","carbonized seed/nuts shell","ハマグリ are mussels or clams ?"
2545,"Charred Seed","炭化種実(マメ類･種子)",0,"carbonized seed seed/nuts legume (Fabaceae)","legume (Fabaceae)","carbonized seed seed/nuts",""
2483,"Charred Seed","炭化種実(オオムギ?･胚乳)",0,"carbonized seed/nuts barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized seed/nuts",""
2507,"Charred Seed","炭化種実(コナラ属･子葉)",0,"carbonized seed/nuts cotyledon oak (Quercus sp.)","oak (Quercus sp.)","carbonized seed/nuts cotyledon",""
2556,"Charred Seed","炭化種実(モモ･核)",0,"carbonized seed/nuts peach (Amygdalus persica syn. Prunus)","peach (Amygdalus persica syn. Prunus)","carbonized seed/nuts",""
2526,"Charred Seed","炭化種実(ツブラジイ･子葉)",0,"carbonized seed/nuts cotyledon Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","carbonized seed/nuts cotyledon",""
2528,"Charred Seed","炭化種実(ツブラジイ近似種･子葉)",0,"carbonized seed/nuts or similar cotyledon Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","carbonized seed/nuts or similar cotyledon",""
2280,"Other Charred Remains","炭化物？",1,"carbonized material","","carbonized material",""
2280,"Other Charred Remains","炭化物？",1,"carbonized material","","carbonized material",""
1674,"Charred Remain","炭化材?",0,"carbonized material","","carbonized material",""
1675,"Charred Remain","炭化材？",0,"carbonized material","","carbonized material",""
2221,"Charred Remain","炭化材片･炭化物片",0,"carbonized material fragments material","","carbonized material fragments material",""
2505,"Charred Seed","炭化種実(コキンバイザサ)",0,"carbonized seed/nuts Golden Star Grass (Hypoxis aurea)","Golden Star Grass (Hypoxis aurea)","carbonized seed/nuts","Illustrated in Seeds of Wild Plants 1742. Interesting as has edible tubers that are easily collected (Star lily as found in Africa)"
2457,"Charred Seed","炭化種実(アワ)",0,"carbonized seed/nuts foxtail millet (Setaria italica)","foxtail millet (Setaria italica)","carbonized seed/nuts",""
2060,"Charred Remain","炭化材(マテバシイ)",0,"carbonized material stone oak (Lithocarpus edulis)chinquapin (Castanopsis)","stone oak (Lithocarpus edulis)chinquapin (Castanopsis)","carbonized material",""
2523,"Charred Seed","炭化種実(タデ属サナエタデ節)",0,"carbonized seed/nuts knotweed (Polygonum sp.) pale persicaria (Persicaria lapathifolia syn. Polygonum scabrum)","knotweed (Polygonum sp.) pale persicaria (Persicaria lapathifolia syn. Polygonum scabrum)","carbonized seed/nuts",""
2536,"Charred Seed","炭化種実(バラ科)",0,"carbonized seed/nuts Rosaceae","Rosaceae","carbonized seed/nuts",""
2508,"Charred Seed","炭化種実(コナラ属)",0,"carbonized seed/nuts oak (Quercus sp.)","oak (Quercus sp.)","carbonized seed/nuts",""
1585,"Charred Seed","炭化?種実(不明種実)",0,"unknown carbonized seed/nuts","","unknown carbonized seed/nuts",""
2494,"Charred Seed","炭化種実(カヤツリグサ科)",0,"carbonized seed/nuts Japanese nutmeg tree​ (Torreya nucifera) Sedges/Cyperus","Japanese nutmeg tree​ (Torreya nucifera) Sedges/Cyperus","carbonized seed/nuts",""
2279,"Other Charred Remains","炭化物?",0,"carbonized material","","carbonized material",""
2280,"Charred Remain","炭化物？",1,"carbonized material","","carbonized material",""
2280,"Charred Remain","炭化物？",1,"carbonized material","","carbonized material",""
1906,"Charred Remain","炭化材(シキミ?)",0,"carbonized material Japanese star anise (Illicum religiosum)","Japanese star anise (Illicum religiosum)","carbonized material",""
2522,"Charred Seed","炭化種実(タデ属)",0,"carbonized seed/nuts knotweed (Polygonum sp.)","knotweed (Polygonum sp.)","carbonized seed/nuts",""
2223,"Charred Remain","炭化材片(ヤマモモ)",0,"carbonized material peach (Amygdalus persica syn. Prunus)","peach (Amygdalus persica syn. Prunus)","carbonized material",""
2222,"Charred Remain","炭化材片(シイ属)",0,"carbonized material chinquapin (Castanopsis sp.)","chinquapin (Castanopsis sp.)","carbonized material",""
1805,"Charred Remain","炭化材(クリ･スノキ属)(部位不明)",0,"unknown carbonized material chestnut (Castanea crenata) Blueberry etc (Vaccinium sp.)","chestnut (Castanea crenata) Blueberry etc (Vaccinium sp.)","unknown carbonized material",""
2190,"Charred Remain","炭化材(部位不明)",0,"unknown carbonized material","","unknown carbonized material",""
1925,"Charred Remain","炭化材(スノキ属)(部位不明)",0,"unknown carbonized material Blueberry etc (Vaccinium sp.)","Blueberry etc (Vaccinium sp.)","unknown carbonized material",""
2253,"Charred Remain","炭化植物遺体(部位不明)",0,"unknown carbonized plant plant remains","","unknown carbonized plant plant remains",""
2565,"Charred Seed","炭化種実(多数)",0,"carbonized seed/nuts","","carbonized seed/nuts",""
2172,"Charred Remain","炭化材(灰質)",0,"carbonized material","","carbonized material","grey stuff"
2493,"Charred Seed","炭化種実(ガマズミ属)",0,"carbonized seed/nuts Viburnum (Viburnum sp.)","Viburnum (Viburnum sp.)","carbonized seed/nuts",""
2136,"Charred Remain","炭化材(広葉樹の節)",0,"carbonized material hardwood","","carbonized material hardwood",""
2158,"Charred Remain","炭化材(未同定)",0,"carbonized material Unidentified","","carbonized material Unidentified",""
3036,"Seed","種実破片(ヒョウタン類)",0,"seed/nuts bottle gourd (Lagenaria siceraria)","bottle gourd (Lagenaria siceraria)","seed/nuts",""
2159,"Charred Remain","炭化材(杭？)",0,"carbonized material plank","","carbonized material plank",""
794,"Soil","堆積物(暗灰色粘土)",0,"sediment clay","","sediment clay",""
1801,"Charred Remain","炭化材(クリ-コナラ属コナラ節)",0,"carbonized material chestnut (Castanea crenata) oak (Quercus sp.) Jolcham oak (Quercus serrata)","chestnut (Castanea crenata) oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
1884,"Charred Remain","炭化材(コナラ属コナラ節コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
1921,"Charred Remain","炭化材(ススキ属:直径3㎜)",0,"carbonized material silvergrass (Miscanthus sp.)","silvergrass (Miscanthus sp.)","carbonized material",""
1820,"Charred Remain","炭化材(クリ:1年輪分)",0,"carbonized material year ring chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material year ring",""
2148,"Charred Remain","炭化材(散孔材2)",0,"carbonized material","","carbonized material","loose fragments?"
2350,"Other Charred Remains","炭化物(大)",0,"carbonized material","","carbonized material",""
2357,"Charred Remain","炭化物(樹皮)",0,"carbonized bark material","","carbonized bark material",""
2554,"Charred Seed","炭化種実(モモ･サクラ属)",0,"carbonized seed/nuts Cherry, plum etc (Cerasus, Prunus etc) peach (Amygdalus persica syn. Prunus)","Cherry, plum etc (Cerasus, Prunus etc) peach (Amygdalus persica syn. Prunus)","carbonized seed/nuts",""
3240,"Shell","貝殻(Ⅸ層)",0,"shell","","",""
3241,"Shell","貝殻(Ⅵ層)",0,"shell","","",""
215,"Wood","ドングリ木片(Ⅺ層)",0,"wood frag oak (Quercus)","oak (Quercus)","wood frag",""
1428,"Wood","柱根",0,"root root or post base?post/pillar","","root root or post base?post/pillar",""
1582,"Charred Remain","炭(№19)",0,"charcoal","","",""
2211,"Charred Remain","炭化材W1(ハンノキ節)",0,"carbonized material Japanese alder (Alnus japonica)​","Japanese alder (Alnus japonica)​","carbonized material",""
2884,"Seed","種子(トウガン)",0,"seed white gourd/winter melon (Benincasa hispida)","white gourd/winter melon (Benincasa hispida)","seed",""
2441,"Charred Seed","炭化種子(マメ類)",0,"carbonized seed legume (Fabaceae)","legume (Fabaceae)","carbonized seed",""
319,"Charred Seed","不明炭化子葉",0,"unknown carbonized cotyledon","","unknown carbonized cotyledon",""
3045,"Seed","種実遺体(コナラ属)",0,"seed/nuts oak (Quercus sp.)","oak (Quercus sp.)","seed/nuts",""
1697,"Charred Remain","炭化材(アカガシ亜属またはクヌギ節)",0,"carbonized material saw-tooth oak (Quercus acutissima) Japanese evergreen oak (Quercus acuta)","saw-tooth oak (Quercus acutissima) Japanese evergreen oak (Quercus acuta)","carbonized material",""
2366,"Other Charred Remains","炭化物(由来不明)",0,"unknown carbonized material","","unknown carbonized material",""
2355,"Charred Seed","炭化物(植物遺体)",0,"carbonized plant plant remains material","","carbonized plant plant remains material",""
3136,"Wood","草木(葉)",0,"vegetation","","vegetation",""
2661,"Wood","生木(ムクロジ)",0,"wood sample soapberry (Sapindaceae)","soapberry (Sapindaceae)","wood sample",""
2111,"Charred Remain","炭化材(最外年輪)",0,"carbonized material outermost year ring","","carbonized material outermost year ring",""
1902,"Charred Remain","炭化材(シイノキ属)中心部",0,"carbonized material chinquapin (Castanopsis sp.)","chinquapin (Castanopsis sp.)","carbonized material",""
2197,"Charred Remain","炭化材(針葉樹4年輪分)",0,"carbonized material year ring Coniferae","Coniferae","carbonized material year ring",""
2149,"Charred Remain","炭化材(散孔材5年輪(外側))",0,"carbonized material year ring","","carbonized material year ring","2nd ring loose?"
1682,"Charred Remain","炭化材(2〜3年輪分)",0,"carbonized material year ring","","carbonized material year ring",""
2198,"Charred Remain","炭化材(針葉樹フシ部約2〜3年輪分)",0,"carbonized material year ring Coniferae","Coniferae","carbonized material year ring",""
1404,"Wood","杭(木材:コナラ属アカガシ亜属)",0,"material wood wooden stake oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","material wood wooden stake",""
1403,"Wood","杭(木材:クリ)",0,"material wood wooden stake chestnut (Castanea crenata)","chestnut (Castanea crenata)","material wood wooden stake",""
2169,"Charred Remain","炭化材(樹種不明)",0,"unknown carbonized material","","unknown carbonized material",""
3058,"Seed","種実遺体(ヤブツバキ)",0,"seed/nuts wild camellia (Camellia japonica)","wild camellia (Camellia japonica)","seed/nuts",""
3231,"Shell","貝(海洋性)",0,"marine shell","","",""
738,"Soil","土壌(貝混)",0,"soil shellfish","","soil shellfish",""
2118,"Charred Remain","炭化材(塊状)",0,"carbonized material","","carbonized material","big"
1686,"Charred Remain","炭化材(2片分割)",0,"carbonized material","","carbonized material",""
2061,"Charred Remain","炭化材(マメ科サイカチ属サイカチ)",0,"carbonized material Fabaceae honey locust (Gleditsia sp.)​ honey locust (Gleditsia japonica)​ legume (Fabaceae)","Fabaceae honey locust (Gleditsia sp.)​ honey locust (Gleditsia japonica)​ legume (Fabaceae)","carbonized material",""
1977,"Charred Remain","炭化材(ニレ科ニレ属)",0,"carbonized material Elm (Ulmus sp.) Ulmaceae","Elm (Ulmus sp.) Ulmaceae","carbonized material",""
2200,"Charred Remain","炭化材A(ニレ科ニレ属)･炭化材B(ブナ科コナラ属アカガシ亜属)",0,"carbonized material oak (Quercus sp.) Japanese evergreen oak (Quercus acuta) Elm (Ulmus sp.) Fagaceae Ulmaceae","oak (Quercus sp.) Japanese evergreen oak (Quercus acuta) Elm (Ulmus sp.) Fagaceae Ulmaceae","carbonized material",""
1712,"Charred Remain","炭化材(アワブキ科アワブキ属)",0,"carbonized material Awabuki (Meliosma myriantha)","Awabuki (Meliosma myriantha)","carbonized material",""
2079,"Charred Remain","炭化材(モチノキ科モチノキ属)",0,"carbonized material holly (Ilex sp.)","holly (Ilex sp.)","carbonized material",""
1780,"Charred Remain","炭化材(クスノキ科クスノキ属ヤブニッケイ)",0,"carbonized material Lauraceae camphor tree (Cinnamomum camphora) Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum) Blueberry etc (Vaccinium sp.)","Lauraceae camphor tree (Cinnamomum camphora) Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum) Blueberry etc (Vaccinium sp.)","carbonized material",""
1781,"Charred Remain","炭化材(クスノキ科シロダモ属)",0,"carbonized material Lauraceae shirodamo (Neolitsea sp.) camphor tree (Cinnamomum camphora)","Lauraceae shirodamo (Neolitsea sp.) camphor tree (Cinnamomum camphora)","carbonized material",""
2063,"Charred Remain","炭化材(ミカン科キハダ属キハダ)",0,"carbonized material amur cork (Phellodendron)","amur cork (Phellodendron)","carbonized material",""
295,"Seed","マメもしくはドングリ子葉",0,"cotyledon oak (Quercus) legume (Fabaceae)","oak (Quercus) legume (Fabaceae)","cotyledon",""
1234,"Wood","木柱",0,"wooden post post/pillar","","wooden post post/pillar",""
3023,"Seed","種実(マツ球果)",0,"seed/nuts cones pine (Pinus sp.)","pine (Pinus sp.)","seed/nuts cones",""
2966,"Seed","種実(アズキ)",0,"seed/nuts adzuki bean (Vigna angularis)","adzuki bean (Vigna angularis)","seed/nuts",""
3018,"Seed","種実(ヒシ)",0,"seed/nuts Water caltrop (Trapa natans var. bispinosa)","Water caltrop (Trapa natans var. bispinosa)","seed/nuts",""
2194,"Charred Remain","炭化材(針葉樹？)",0,"carbonized material Coniferae","Coniferae","carbonized material",""
2138,"Charred Remain","炭化材(広葉樹樹幹の材片)",0,"carbonized material trunk hardwood","","carbonized material trunk hardwood",""
2130,"Charred Remain","炭化材(広葉樹？)",0,"carbonized material hardwood","","carbonized material hardwood",""
1802,"Charred Remain","炭化材(クリ-コナラ節)",0,"carbonized material chestnut (Castanea crenata) Jolcham oak (Quercus serrata)","chestnut (Castanea crenata) Jolcham oak (Quercus serrata)","carbonized material",""
2156,"Charred Remain","炭化材(木炭粒)",0,"charcoal carbonized grain material","","charcoal carbonized grain material",""
2452,"Charred Seed","炭化種実(アカガシ亜属)",0,"carbonized seed/nuts Japanese evergreen oak (Quercus acuta)","Japanese evergreen oak (Quercus acuta)","carbonized seed/nuts",""
820,"Other Charred Remains","微細な植物遺体",0,"plant plant remains","","plant plant remains",""
821,"Other Charred Remains","微細な炭化物",0,"carbonized material","","carbonized material","fine charcoal"
2283,"Other Charred Remains","炭化物(№109)",0,"carbonized material","","carbonized material",""
2387,"Soil","炭化物混土(№35)",0,"carbonized material","","carbonized material",""
2466,"Charred Seed","炭化種実(イネ･胚乳･穎)",0,"carbonized seed/nuts rice (Oryza sativa)","rice (Oryza sativa)","carbonized seed/nuts",""
1803,"Charred Remain","炭化材(クリ･イネ科タケ亜科)",0,"carbonized material Poaceae chestnut (Castanea crenata) bamboo (Bambusoideae)","Poaceae chestnut (Castanea crenata) bamboo (Bambusoideae)","carbonized material",""
2553,"Charred Seed","炭化種実(モミ)",0,"carbonized seed/nuts fir (Abies sp.)","fir (Abies sp.)","carbonized seed/nuts",""
818,"Wood","建築部材",0,"material","","material",""
1149,"Wood","木材(ハイノキ属ハイノキ節)",0,"material wood hainoki (Symplocos sp.)","hainoki (Symplocos sp.)","material wood",""
1196,"Wood","木材(ユズリハ属)",0,"material wood yuzuriha (Daphniphyllum sp.)","yuzuriha (Daphniphyllum sp.)","material wood",""
1054,"Wood","木材(イヌビワ属)",0,"material wood","","material wood",""
1146,"Wood","木材(ネジキ)",0,"material wood nejiki (Lyonia ovalifolia)","nejiki (Lyonia ovalifolia)","material wood",""
1119,"Wood","木材(シャシャンボ)",0,"material wood sea bilberry (Vaccinium bracteatum)​","sea bilberry (Vaccinium bracteatum)​","material wood",""
2871,"Seed","種子(オニクルミ)",0,"seed walnut (Juglans ailanthifolia) walnut (Juglans)","walnut (Juglans ailanthifolia) walnut (Juglans)","seed",""
2877,"Seed","種子(クスノキ)",0,"seed camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","seed",""
1287,"Wood","木片(クスノキ)",1,"wood frag camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","wood frag",""
1287,"Wood","木片(クスノキ)",1,"wood frag camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","wood frag",""
1481,"Wood","樹木(イスノキ)",0,"tree winter hazel (Dictylium racemosum)","winter hazel (Dictylium racemosum)","tree",""
1620,"Charred Remain","炭化木片（カラマツ属）",0,"carbonized wood frag larch (Larix sp.)","larch (Larix sp.)","carbonized wood frag",""
697,"Organic Residue from Pottery","土器付着物（外面頸部）",0,"from pottery exterior residue","","from pottery exterior residue",""
692,"Organic Residue from Pottery","土器付着物（内面口縁部）",0,"from pottery rim interior residue","","from pottery rim interior residue",""
695,"Organic Residue from Pottery","土器付着物（外面口縁部）",0,"from pottery rim exterior residue","","from pottery rim exterior residue",""
698,"Organic Residue from Pottery","土器付着物（外面頸部～胴上半）",0,"from pottery exterior residue","","from pottery exterior residue",""
3029,"Charred Seed","種実（不明種子・炭化植物遺体）",0,"unknown carbonized plant seed seed/nuts plant remains","","unknown carbonized plant seed seed/nuts plant remains",""
2979,"Charred Seed","種実（オオムギ種子・炭化植物遺体）",0,"carbonized plant seed seed/nuts plant remains barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized plant seed seed/nuts plant remains",""
2977,"Charred Seed","種実（エゾエンゴサク根茎・炭化植物遺体）",0,"carbonized plant seed/nuts stem root plant remains Ezoengosaku (Corydalis ambigua)","Ezoengosaku (Corydalis ambigua)","carbonized plant seed/nuts stem root plant remains","Papaveraceae blue flowers tubers eaten by Ainu"
2090,"Charred Remain","炭化材（ヤナギ枝？）",0,"carbonized material branch willow (Salix sp.)","willow (Salix sp.)","carbonized material branch",""
690,"Organic Residue from Pottery","土器付着物（内面口縁）",0,"from pottery rim interior residue","","from pottery rim interior residue",""
696,"Organic Residue from Pottery","土器付着物（外面胴下半）",0,"from pottery exterior residue","","from pottery exterior residue",""
694,"Organic Residue from Pottery","土器付着物（外面口縁）",0,"from pottery rim exterior residue","","from pottery rim exterior residue",""
2153,"Charred Remain","炭化材（木炭・木釘状の細い枝）",0,"charcoal carbonized material branch","","charcoal carbonized material branch","pegs made of branches"
2155,"Charred Remain","炭化材（木炭）",0,"charcoal carbonized material","","charcoal carbonized material",""
2255,"Charred Remain","炭化樹皮（壁材もしくは屋根材）",0,"carbonized material bark root","","carbonized material bark root",""
2152,"Charred Remain","炭化材（木炭・住居建築材）",0,"charcoal carbonized material","","charcoal carbonized material","house structrue"
2154,"Charred Remain","炭化材（木炭・柱材外周部）",0,"charcoal carbonized material post/pillar","","charcoal carbonized material post/pillar","outer ring of trunk?"
2980,"Charred Seed","種実（オオムギ穎果・炭化植物遺体（0.21g））",0,"carbonized plant seed/nuts plant remains barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized plant seed/nuts plant remains",""
2985,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.56g））",0,"carbonized plant nut seed/nuts plant remains pericarp walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized plant nut seed/nuts plant remains pericarp",""
3021,"Charred Seed","種実（ブドウ属種子・炭化植物遺体（0.12g））",0,"carbonized plant seed seed/nuts plant remains grapes (Vitaceae)","grapes (Vitaceae)","carbonized plant seed seed/nuts plant remains",""
2989,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（1.07g））",0,"carbonized plant nut seed/nuts plant remains pericarp walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized plant nut seed/nuts plant remains pericarp",""
2988,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（1.01g））",0,"carbonized plant nut seed/nuts plant remains pericarp walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized plant nut seed/nuts plant remains pericarp",""
2986,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.59g））",0,"carbonized plant nut seed/nuts plant remains pericarp walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized plant nut seed/nuts plant remains pericarp",""
